Survey,Year,Cruise Join ID,Haul Join ID,Catch Join ID,Vessel Number,Cruise Number,Haul Number,Starting Latitude (dd),Starting Longitude (dd),Ending Latitude (dd),Ending Longitude (dd),Stratum,Stratum INPFC Area,Stratum Min Depth (m),Stratum Max Depth (m),Stratum Description,Stratum Regulatory Area Name,Stratum Type,Domain,Density,Gear Performance,Satisfactory Gear Performance,Gear Performance Note,Gear Depth,Bottom Depth,Distance Fished (km),Net Width (m) ,Species Code,Common Name,Scientific Name,Weight (kg),Number of Fish,Effort (km2),Weight CPUE (kg/km2),Number CPUE (number/km2),akfin_load_date
EBS_SHELF,2015,-698,-14029,,162,201501,41,59.01451,-164.00074,58.98992,-164.00612,10,,,,<50 m in SE section- INNER DOMAIN,,,,,0,Y,Good performance,25,28,2.75,14.502,74120,weathervane scallop,Patinopecten caurinus,0,0,0.0398805,0,0,3-Oct-19
EBS_SHELF,2015,-698,-14030,,162,201501,42,58.68942,-163.99462,58.66518,-164.00033,10,,,,<50 m in SE section- INNER DOMAIN,,,,,0,Y,Good performance,32,34,2.715,15.305,74120,weathervane scallop,Patinopecten caurinus,0,0,0.041553075,0,0,3-Oct-19
EBS_SHELF,2015,-698,-14043,,162,201501,55,57.98256,-164.6063,58.00801,-164.5995,10,,,,<50 m in SE section- INNER DOMAIN,,,,,0,Y,Good performance,43,46,2.856,15.834,74120,weathervane scallop,Patinopecten caurinus,0,0,0.045221904,0,0,3-Oct-19
EBS_SHELF,2015,-698,-14044,,162,201501,56,58.3224,-164.64029,58.34749,-164.64416,10,,,,<50 m in SE section- INNER DOMAIN,,,,,0,Y,Good performance,40,42,2.797,15.649,74120,weathervane scallop,Patinopecten caurinus,0,0,0.043770253,0,0,3-Oct-19
EBS_SHELF,2015,-698,-14052,,162,201501,35,57.64868,-163.35501,57.66579,-163.38971,10,,,,<50 m in SE section- INNER DOMAIN,,,,,0,Y,Good performance,44,46,2.816,15.646,74120,weathervane scallop,Patinopecten caurinus,0,0,0.044059136,0,0,3-Oct-19
EBS_SHELF,2015,-698,-14056,,162,201501,63,57.67389,-165.88237,57.6485,-165.89105,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,62,64,2.869,16.516,74120,weathervane scallop,Patinopecten caurinus,0,0,0.047384404,0,0,3-Oct-19
EBS_SHELF,2015,-698,-14160,,162,201501,80,55.32225,-166.9658,55.34774,-166.97057,50,,,,"100-200 m, SE section - OUTER DOMAIN",,,,,0,Y,Good performance,138,140,2.849,20.458,74120,weathervane scallop,Patinopecten caurinus,0,0,0.058284842,0,0,3-Oct-19
EBS_SHELF,2017,-712,-16378,,94,201701,41,58.98219,-163.35851,59.00735,-163.36021,10,,,,<50 m in SE section- INNER DOMAIN,,,,,0,Y,Good performance,20,23,2.798,15.521,74120,weathervane scallop,Patinopecten caurinus,0,0,0.043427758,0,0,3-Oct-19
EBS_SHELF,2017,-712,-16491,,94,201701,45,59.32794,-165.32965,59.3284,-165.27746,20,,,,<50 m in NW section- INNER DOMAIN,,,,,0,Y,Good performance,19,22,2.98,15.276,74120,weathervane scallop,Patinopecten caurinus,0,0,0.04552248,0,0,3-Oct-19
EBS_SHELF,2017,-712,-16500,,94,201701,54,58.65451,-164.00364,58.68033,-164.01925,10,,,,<50 m in SE section- INNER DOMAIN,,,,,0,Y,Good performance,32,34,3.01,15.946,74120,weathervane scallop,Patinopecten caurinus,0,0,0.04799746,0,0,3-Oct-19
EBS_SHELF,2017,-712,-16504,,94,201701,58,58.33472,-164.64958,58.33371,-164.59942,10,,,,<50 m in SE section- INNER DOMAIN,,,,,0,Y,Good performance,42,44,2.948,16.255,74120,weathervane scallop,Patinopecten caurinus,0,0,0.04791974,0,0,3-Oct-19
EBS_SHELF,2017,-712,-16532,,94,201701,72,55.35088,-163.41351,55.33059,-163.42832,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,3.13,Y,Alaskan crab pot,52,54,2.443,15.802,74120,weathervane scallop,Patinopecten caurinus,0,0,0.038604286,0,0,3-Oct-19
EBS_SHELF,2017,-712,-16671,,94,201701,114,56.82948,-168.60543,56.84776,-168.63612,32,,,,"50-100m in SE section, high density, pribilofs - MIDDLE DOMAIN",,,,,0,Y,Good performance,95,97,2.767,16.742,74120,weathervane scallop,Patinopecten caurinus,0,0,0.046325114,0,0,3-Oct-19
EBS_SHELF,2019,-727,-18767,,162,201901,15,58.28448,-160.8015,58.28889,-160.85226,10,,,,<50 m in SE section- INNER DOMAIN,,,,,1.1,Y,Minor hang(s),30,33,3.025,15.381,74120,weathervane scallop,Patinopecten caurinus,0,0,0.046527525,0,0,3-Oct-19
EBS_SHELF,2019,-727,-18784,,162,201901,32,54.71069,-165.13802,54.69678,-165.14624,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,4.4,Y,Large fish catch affected net performance,81,83,1.634,16.389,74120,weathervane scallop,Patinopecten caurinus,0,0,0.026779626,0,0,3-Oct-19
EBS_SHELF,2019,-727,-18976,-535565,162,201901,35,55.64897,-165.17235,55.67402,-165.17265,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,106,109,2.784,17.146,74120,weathervane scallop,Patinopecten caurinus,46.57,107,0.047734464,975.6053823,2241.567015,3-Oct-19
EBS_SHELF,2019,-727,-18979,-535672,162,201901,38,55.98878,-164.0336,56.01399,-164.0453,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,89,91,2.896,16.872,74120,weathervane scallop,Patinopecten caurinus,3.167,10,0.048861312,64.81610645,204.6608982,3-Oct-19
EBS_SHELF,2019,-727,-18983,,162,201901,42,57.3319,-164.02352,57.34263,-163.98092,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,60,63,2.834,15.602,74120,weathervane scallop,Patinopecten caurinus,0,0,0.044216068,0,0,3-Oct-19
EBS_SHELF,2019,-727,-18988,,162,201901,47,58.66036,-163.3461,58.6859,-163.34051,10,,,,<50 m in SE section- INNER DOMAIN,,,,,0,Y,Good performance,29,32,2.857,14.682,74120,weathervane scallop,Patinopecten caurinus,0,0,0.041946474,0,0,3-Oct-19
EBS_SHELF,2019,-727,-18994,,162,201901,53,58.01659,-164.59934,57.99616,-164.62897,10,,,,<50 m in SE section- INNER DOMAIN,,,,,0,Y,Good performance,43,46,2.871,15.471,74120,weathervane scallop,Patinopecten caurinus,0,0,0.044417241,0,0,3-Oct-19
EBS_SHELF,2019,-727,-18996,,162,201901,55,57.343,-164.60169,57.32444,-164.63352,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,63,66,2.819,15.637,74120,weathervane scallop,Patinopecten caurinus,0,0,0.044080703,0,0,3-Oct-19
EBS_SHELF,2019,-727,-18998,,162,201901,57,56.68538,-164.57939,56.66021,-164.58285,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,73,75,2.805,16.154,74120,weathervane scallop,Patinopecten caurinus,0,0,0.04531197,0,0,3-Oct-19
EBS_SHELF,2019,-727,-19001,,162,201901,60,55.98544,-165.16671,55.9803,-165.21149,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,94,96,2.858,17.087,74120,weathervane scallop,Patinopecten caurinus,0,0,0.048834646,0,0,3-Oct-19
EBS_SHELF,2013,-683,-10034,,162,201301,72,57.31084,-168.36361,57.33587,-168.36991,32,,,,"50-100m in SE section, high density, pribilofs - MIDDLE DOMAIN",,,,,0,Y,Good performance,72,74,2.808,17.054,74120,weathervane scallop,Patinopecten caurinus,0,0,0.047887632,0,0,3-Oct-19
EBS_SHELF,2013,-683,-10040,,162,201301,78,58.32382,-166.54319,58.34919,-166.54324,10,,,,<50 m in SE section- INNER DOMAIN,,,,,0,Y,Good performance,45,47,2.819,15.589,74120,weathervane scallop,Patinopecten caurinus,0,0,0.043945391,0,0,3-Oct-19
EBS_SHELF,2013,-683,-10043,,162,201301,81,59.30613,-166.59569,59.33118,-166.601,20,,,,<50 m in NW section- INNER DOMAIN,,,,,0,Y,Good performance,26,28,2.8,15.258,74120,weathervane scallop,Patinopecten caurinus,0,0,0.0427224,0,0,3-Oct-19
EBS_SHELF,2013,-683,-10055,,162,201301,93,57.84218,-169.39637,57.82643,-169.36163,42,,,,"50-100m in NW section, high density, pribilofs - MIDDLE DOMAIN",,,,,0,Y,Good performance,64,66,2.71,15.535,74120,weathervane scallop,Patinopecten caurinus,0,0,0.04209985,0,0,3-Oct-19
EBS_SHELF,2013,-683,-10056,,162,201301,94,57.67277,-169.66297,57.65988,-169.62322,42,,,,"50-100m in NW section, high density, pribilofs - MIDDLE DOMAIN",,,,,0,Y,Good performance,69,71,2.776,16.138,74120,weathervane scallop,Patinopecten caurinus,0,0,0.044799088,0,0,3-Oct-19
EBS_SHELF,2013,-683,-10057,,162,201301,95,57.51373,-169.39357,57.49713,-169.35939,42,,,,"50-100m in NW section, high density, pribilofs - MIDDLE DOMAIN",,,,,0,Y,Good performance,69,71,2.759,16.881,74120,weathervane scallop,Patinopecten caurinus,0,0,0.046574679,0,0,3-Oct-19
EBS_SHELF,2013,-683,-10104,,162,201301,97,57.16672,-169.31328,57.14583,-169.34199,42,,,,"50-100m in NW section, high density, pribilofs - MIDDLE DOMAIN",,,,,0,Y,Good performance,70,72,2.903,15.864,74120,weathervane scallop,Patinopecten caurinus,0,0,0.046053192,0,0,3-Oct-19
EBS_SHELF,2013,-683,-10123,,162,201301,116,58.64916,-168.49624,58.67328,-168.49526,20,,,,<50 m in NW section- INNER DOMAIN,,,,,0,Y,Good performance,52,54,2.681,16.238,74120,weathervane scallop,Patinopecten caurinus,0,0,0.043534078,0,0,3-Oct-19
EBS_SHELF,2015,-698,-14169,,162,201501,89,58.32116,-167.18495,58.34599,-167.18977,20,,,,<50 m in NW section- INNER DOMAIN,,,,,0,Y,Good performance,50,52,2.774,15.747,74120,weathervane scallop,Patinopecten caurinus,0,0,0.043682178,0,0,3-Oct-19
EBS_SHELF,2015,-698,-14174,,162,201501,94,59.30905,-165.95651,59.33464,-165.95502,20,,,,<50 m in NW section- INNER DOMAIN,,,,,2.4,Y,Belly damaged,22,24,2.845,15.892,74120,weathervane scallop,Patinopecten caurinus,0,0,0.04521274,0,0,3-Oct-19
EBS_SHELF,2015,-698,-14181,,162,201501,97,59.35179,-166.61571,59.32827,-166.59335,20,,,,<50 m in NW section- INNER DOMAIN,,,,,0,Y,Good performance,26,28,2.908,15.155,74120,weathervane scallop,Patinopecten caurinus,0,0,0.04407074,0,0,3-Oct-19
EBS_SHELF,2015,-698,-14183,,162,201501,99,59.64832,-167.26599,59.66672,-167.30181,20,,,,<50 m in NW section- INNER DOMAIN,,,,,0,Y,Good performance,29,31,2.879,16.135,74120,weathervane scallop,Patinopecten caurinus,0,0,0.046452665,0,0,3-Oct-19
EBS_SHELF,2015,-698,-14184,,162,201501,104,59.34784,-168.57953,59.32518,-168.55142,20,,,,<50 m in NW section- INNER DOMAIN,,,,,0,Y,Good performance,40,42,2.985,16.444,74120,weathervane scallop,Patinopecten caurinus,0,0,0.04908534,0,0,3-Oct-19
EBS_SHELF,2015,-698,-14189,,162,201501,109,57.66358,-168.38627,57.63872,-168.3842,42,,,,"50-100m in NW section, high density, pribilofs - MIDDLE DOMAIN",,,,,0,Y,Good performance,68,70,2.766,16.493,74120,weathervane scallop,Patinopecten caurinus,0,0,0.045619638,0,0,3-Oct-19
EBS_SHELF,2015,-698,-14392,,162,201501,126,57.15541,-169.33069,57.17475,-169.30371,42,,,,"50-100m in NW section, high density, pribilofs - MIDDLE DOMAIN",,,,,0,Y,Good performance,70,72,2.701,14.661,74120,weathervane scallop,Patinopecten caurinus,0,0,0.039599361,0,0,3-Oct-19
EBS_SHELF,2015,-698,-14395,,162,201501,129,57.65321,-169.62623,57.66868,-169.66253,42,,,,"50-100m in NW section, high density, pribilofs - MIDDLE DOMAIN",,,,,0,Y,Good performance,69,71,2.771,15.847,74120,weathervane scallop,Patinopecten caurinus,0,0,0.043912037,0,0,3-Oct-19
EBS_SHELF,2017,-712,-16791,,94,201701,138,57.6688,-172.1833,57.65846,-172.14288,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,105,107,2.677,17.295,74120,weathervane scallop,Patinopecten caurinus,0,0,0.046298715,0,0,3-Oct-19
EBS_SHELF,2017,-712,-16810,-489013,94,201701,132,56.65814,-170.71913,56.68006,-170.74479,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,112,114,2.902,17.883,74120,weathervane scallop,Patinopecten caurinus,0.492,2,0.051896466,9.480414331,38.53826964,3-Oct-19
EBS_SHELF,2017,-712,-16817,,94,201701,82,56.65143,-165.21025,56.67773,-165.2174,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,75,77,2.955,17.83,74120,weathervane scallop,Patinopecten caurinus,0,0,0.05268765,0,0,3-Oct-19
EBS_SHELF,2017,-712,-16827,,94,201701,97,59.351,-167.28218,59.32717,-167.27307,20,,,,<50 m in NW section- INNER DOMAIN,,,,,0,Y,Good performance,30,32,2.698,16.5,74120,weathervane scallop,Patinopecten caurinus,0,0,0.044517,0,0,3-Oct-19
EBS_SHELF,2017,-712,-16828,,94,201701,98,59.01425,-167.24119,58.99139,-167.21728,20,,,,<50 m in NW section- INNER DOMAIN,,,,,0,Y,Good performance,39,41,2.89,16.426,74120,weathervane scallop,Patinopecten caurinus,0,0,0.04747114,0,0,3-Oct-19
EBS_SHELF,2019,-727,-19010,,162,201901,63,56.0232,-165.7949,55.99808,-165.79116,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,104,106,2.802,17.626,74120,weathervane scallop,Patinopecten caurinus,0,0,0.049388052,0,0,3-Oct-19
EBS_SHELF,2019,-727,-19227,,162,201901,121,57.99665,-170.99783,57.99505,-170.96682,42,,,,"50-100m in NW section, high density, pribilofs - MIDDLE DOMAIN",,,,,0,Y,Good performance,85,87,1.846,16.589,74120,weathervane scallop,Patinopecten caurinus,0,0,0.030623294,0,0,3-Oct-19
EBS_SHELF,2019,-727,-19228,,162,201901,122,57.99431,-170.34749,58.0101,-170.33336,42,,,,"50-100m in NW section, high density, pribilofs - MIDDLE DOMAIN",,,,,0,Y,Good performance,72,74,1.944,16.582,74120,weathervane scallop,Patinopecten caurinus,0,0,0.032235408,0,0,3-Oct-19
EBS_SHELF,2019,-727,-19239,,162,201901,133,58.34597,-171.65172,58.32005,-171.64587,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,94,96,2.9,16.774,74120,weathervane scallop,Patinopecten caurinus,0,0,0.0486446,0,0,3-Oct-19
EBS_SHELF,2019,-727,-19241,,162,201901,135,57.67237,-171.53236,57.64762,-171.54052,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,97,99,2.793,17.059,74120,weathervane scallop,Patinopecten caurinus,0,0,0.047645787,0,0,3-Oct-19
EBS_SHELF,2019,-727,-19247,,162,201901,71,55.64734,-166.97629,55.67096,-166.98426,50,,,,"100-200 m, SE section - OUTER DOMAIN",,,,,3,Y,"Gear conflict, unspecified",133,135,2.672,19.82,74120,weathervane scallop,Patinopecten caurinus,0,0,0.05295904,0,0,3-Oct-19
EBS_SHELF,2019,-727,-19252,,162,201901,76,57.01591,-166.47521,56.99137,-166.46009,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,72,74,2.88,16.795,74120,weathervane scallop,Patinopecten caurinus,0,0,0.0483696,0,0,3-Oct-19
EBS_SHELF,2019,-727,-19254,,162,201901,84,58.66097,-166.54895,58.67843,-166.58254,20,,,,<50 m in NW section- INNER DOMAIN,,,,,0,Y,Good performance,39,42,2.755,15.047,74120,weathervane scallop,Patinopecten caurinus,0,0,0.041454485,0,0,3-Oct-19
EBS_SHELF,2019,-727,-19258,,162,201901,77,56.98066,-165.84069,57.00428,-165.84861,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,70,72,2.669,15.85,74120,weathervane scallop,Patinopecten caurinus,0,0,0.04230365,0,0,3-Oct-19
EBS_SHELF,2019,-727,-19264,,162,201901,87,58.98153,-167.88802,59.00477,-167.90398,20,,,,<50 m in NW section- INNER DOMAIN,,,,,0,Y,Good performance,40,42,2.742,15.096,74120,weathervane scallop,Patinopecten caurinus,0,0,0.041393232,0,0,3-Oct-19
EBS_SHELF,2019,-727,-19267,,162,201901,91,59.98951,-168.6269,60.00484,-168.66656,20,,,,<50 m in NW section- INNER DOMAIN,,,,,5.5,Y,Net crabbing severely,37,39,2.799,15.255,74120,weathervane scallop,Patinopecten caurinus,0,0,0.042698745,0,0,3-Oct-19
EBS_SHELF,2013,-683,-10208,,162,201301,149,57.649,-173.37423,57.67224,-173.38922,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,142,144,2.734,17.604,74120,weathervane scallop,Patinopecten caurinus,0,0,0.048129336,0,0,3-Oct-19
EBS_SHELF,2013,-683,-10210,,162,201301,151,58.31647,-173.56517,58.34178,-173.57487,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,113,115,2.87,16.731,74120,weathervane scallop,Patinopecten caurinus,0,0,0.04801797,0,0,3-Oct-19
EBS_SHELF,2013,-683,-10216,,162,201301,157,59.81659,-173.59377,59.8414,-173.57977,43,,,,"50-100m in NW section, high density, St.Matthew - MIDDLE DOMAIN",,,,,0,Y,Good performance,93,95,2.867,17.456,74120,weathervane scallop,Patinopecten caurinus,0,0,0.050046352,0,0,3-Oct-19
EBS_SHELF,2013,-683,-10217,,162,201301,158,60.00137,-173.24702,60.00971,-173.29494,43,,,,"50-100m in NW section, high density, St.Matthew - MIDDLE DOMAIN",,,,,0,Y,Good performance,73,75,2.837,16.968,74120,weathervane scallop,Patinopecten caurinus,0,0,0.048138216,0,0,3-Oct-19
EBS_SHELF,2013,-683,-10223,,162,201301,164,60.65561,-174.13107,60.68017,-174.13091,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,85,87,2.729,16.862,74120,weathervane scallop,Patinopecten caurinus,0,0,0.046016398,0,0,3-Oct-19
EBS_SHELF,2015,-698,-14475,,162,201501,150,57.68427,-170.91143,57.66509,-170.88113,42,,,,"50-100m in NW section, high density, pribilofs - MIDDLE DOMAIN",,,,,0,Y,Good performance,84,86,2.797,17.454,74120,weathervane scallop,Patinopecten caurinus,0,0,0.048818838,0,0,3-Oct-19
EBS_SHELF,2015,-698,-14533,,162,201501,155,57.65752,-172.16795,57.67908,-172.19582,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,105,107,2.919,17.061,74120,weathervane scallop,Patinopecten caurinus,0,0,0.049801059,0,0,3-Oct-19
EBS_SHELF,2015,-698,-14535,,162,201501,157,58.32782,-172.29541,58.35212,-172.30718,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,101,103,2.788,17.431,74120,weathervane scallop,Patinopecten caurinus,0,0,0.048597628,0,0,3-Oct-19
EBS_SHELF,2015,-698,-14538,,162,201501,160,59.66297,-173.26573,59.6703,-173.218,43,,,,"50-100m in NW section, high density, St.Matthew - MIDDLE DOMAIN",,,,,0,Y,Good performance,93,95,2.818,17.243,74120,weathervane scallop,Patinopecten caurinus,0,0,0.048590774,0,0,3-Oct-19
EBS_SHELF,2015,-698,-14584,,162,201501,178,60.98714,-173.50254,61.01319,-173.50648,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,74,76,2.904,17.184,74120,weathervane scallop,Patinopecten caurinus,0,0,0.049902336,0,0,3-Oct-19
EBS_SHELF,2015,-698,-14686,,162,201501,185,61.67717,-176.46749,61.65282,-176.46232,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,103,105,2.721,17.423,74120,weathervane scallop,Patinopecten caurinus,0,0,0.047407983,0,0,3-Oct-19
EBS_SHELF,2015,-698,-14687,,162,201501,186,61.6843,-175.79024,61.65953,-175.78744,82,,,,">50 m, N of standard area, between stratum 81 and convention
line and stratum 90",,,,,0,Y,Good performance,94,96,2.757,17.492,74120,weathervane scallop,Patinopecten caurinus,0,0,0.048225444,0,0,3-Oct-19
EBS_SHELF,2017,-712,-16836,,94,201701,106,56.34143,-167.65345,56.31744,-167.65262,50,,,,"100-200 m, SE section - OUTER DOMAIN",,,,,0,Y,Good performance,127,129,2.667,17.855,74120,weathervane scallop,Patinopecten caurinus,0,0,0.047619285,0,0,3-Oct-19
EBS_SHELF,2017,-712,-16931,,94,201701,148,58.66968,-171.73954,58.66858,-171.69082,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,90,92,2.837,17.139,74120,weathervane scallop,Patinopecten caurinus,0,0,0.048623343,0,0,3-Oct-19
EBS_SHELF,2017,-712,-16969,,94,201701,164,59.00534,-172.45379,59.00143,-172.40474,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,97,98,2.859,18.008,74120,weathervane scallop,Patinopecten caurinus,0,0,0.051484872,0,0,3-Oct-19
EBS_SHELF,2017,-712,-16975,,94,201701,170,59.33006,-172.4683,59.33224,-172.51762,43,,,,"50-100m in NW section, high density, St.Matthew - MIDDLE DOMAIN",,,,,0,Y,Good performance,86,88,2.825,17.579,74120,weathervane scallop,Patinopecten caurinus,0,0,0.049660675,0,0,3-Oct-19
EBS_SHELF,2017,-712,-16999,,94,201701,180,59.99046,-171.29661,60.0152,-171.27949,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,68,70,2.911,18.169,74120,weathervane scallop,Patinopecten caurinus,0,0,0.052889959,0,0,3-Oct-19
EBS_SHELF,2019,-727,-19270,,162,201901,94,60.33508,-168.63205,60.33705,-168.68553,20,,,,<50 m in NW section- INNER DOMAIN,,,,,0,Y,Good performance,34,36,2.97,15.263,74120,weathervane scallop,Patinopecten caurinus,0,0,0.04533111,0,0,3-Oct-19
EBS_SHELF,2019,-727,-19271,,162,201901,95,60.3361,-169.28776,60.33824,-169.33886,20,,,,<50 m in NW section- INNER DOMAIN,,,,,0,Y,Good performance,41,43,2.841,16.099,74120,weathervane scallop,Patinopecten caurinus,0,0,0.045737259,0,0,3-Oct-19
EBS_SHELF,2019,-727,-19276,,162,201901,116,57.35019,-170.83212,57.32779,-170.85135,42,,,,"50-100m in NW section, high density, pribilofs - MIDDLE DOMAIN",,,,,0,Y,Good performance,80,82,2.746,17.397,74120,weathervane scallop,Patinopecten caurinus,0,0,0.047772162,0,0,3-Oct-19
EBS_SHELF,2019,-727,-19286,,162,201901,106,57.50145,-169.37841,57.51835,-169.35387,42,,,,"50-100m in NW section, high density, pribilofs - MIDDLE DOMAIN",,,,,0,Y,Good performance,69,71,2.388,16.029,74120,weathervane scallop,Patinopecten caurinus,0,0,0.038277252,0,0,3-Oct-19
EBS_SHELF,2019,-727,-19291,,162,201901,99,58.68452,-168.4872,58.66135,-168.49015,20,,,,<50 m in NW section- INNER DOMAIN,,,,,0,Y,Good performance,51,53,2.581,16.253,74120,weathervane scallop,Patinopecten caurinus,0,0,0.041948993,0,0,3-Oct-19
EBS_SHELF,2019,-727,-19295,,162,201901,110,56.98782,-170.78571,57.01393,-170.79046,42,,,,"50-100m in NW section, high density, pribilofs - MIDDLE DOMAIN",,,,,0,Y,Good performance,93,95,2.916,17.402,74120,weathervane scallop,Patinopecten caurinus,0,0,0.050744232,0,0,3-Oct-19
EBS_SHELF,2019,-727,-19383,-568214,162,201901,140,57.31562,-173.30325,57.33972,-173.29497,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,118,120,2.724,17.423,74120,weathervane scallop,Patinopecten caurinus,0.546,2,0.047460252,11.50436369,42.14052635,3-Oct-19
EBS_SHELF,2019,-727,-19387,,162,201901,144,58.00709,-173.47291,58.0258,-173.50563,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,115,116,2.844,17.985,74120,weathervane scallop,Patinopecten caurinus,0,0,0.05114934,0,0,3-Oct-19
EBS_SHELF,2019,-727,-19429,,162,201901,174,58.66424,-176.78598,58.66071,-176.83449,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,134,136,2.85,18.359,74120,weathervane scallop,Patinopecten caurinus,0,0,0.05232315,0,0,3-Oct-19
EBS_SHELF,2019,-727,-19431,,162,201901,176,58.98671,-176.93687,59.01042,-176.93958,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,134,136,2.64,18.223,74120,weathervane scallop,Patinopecten caurinus,0,0,0.04810872,0,0,3-Oct-19
EBS_SHELF,2013,-683,-10226,,162,201301,167,61.6493,-174.43194,61.67317,-174.43832,82,,,,">50 m, N of standard area, between stratum 81 and convention
line and stratum 90",,,,,0,Y,Good performance,75,77,2.674,17.283,74120,weathervane scallop,Patinopecten caurinus,0,0,0.046214742,0,0,3-Oct-19
EBS_SHELF,2013,-683,-10239,,162,201301,180,59.99556,-175.2213,59.99592,-175.27006,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,115,117,2.729,18.144,74120,weathervane scallop,Patinopecten caurinus,0,0,0.049514976,0,0,3-Oct-19
EBS_SHELF,2013,-683,-10241,,162,201301,182,60.32827,-175.99844,60.33055,-176.04901,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,119,121,2.813,17.851,74120,weathervane scallop,Patinopecten caurinus,0,0,0.050214863,0,0,3-Oct-19
EBS_SHELF,2013,-683,-10273,,162,201301,189,58.68532,-174.28004,58.66192,-174.26447,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,153,155,2.753,17.519,74120,weathervane scallop,Patinopecten caurinus,0,0,0.048229807,0,0,3-Oct-19
EBS_SHELF,2013,-683,-10285,,162,201301,193,58.98473,-176.33835,59.00831,-176.31985,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,133,135,2.829,18.086,74120,weathervane scallop,Patinopecten caurinus,0,0,0.051165294,0,0,3-Oct-19
EBS_SHELF,2013,-683,-10289,,162,201301,197,59.01016,-175.02954,58.98128,-175.02197,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,128,130,3.239,19.028,74120,weathervane scallop,Patinopecten caurinus,0,0,0.061631692,0,0,3-Oct-19
EBS_SHELF,2014,-688,-10817,,94,201401,2,57.02103,-159.1238,57.02659,-159.07932,10,,,,<50 m in SE section- INNER DOMAIN,,,,,0,Y,Good performance,33,35,2.778,16.135,74120,weathervane scallop,Patinopecten caurinus,0,0,0.04482303,0,0,3-Oct-19
EBS_SHELF,2014,-688,-10842,,94,201401,12,56.66167,-160.33624,56.65588,-160.38275,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,55,57,2.93,15.714,74120,weathervane scallop,Patinopecten caurinus,0,0,0.04604202,0,0,3-Oct-19
EBS_SHELF,2014,-688,-10843,,94,201401,13,56.65664,-160.97013,56.68112,-160.96192,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,67,69,2.767,15.208,74120,weathervane scallop,Patinopecten caurinus,0,0,0.042080536,0,0,3-Oct-19
