haul_id,ager_id,ager_name,date_aged,shell_source,shell_num,shell_height,tot_annuli,code_let,code_num,annulus,annulus_height
KS98040312199808250100,4,Marsha Spafard,,R,15,132,5,,,,
KS98040312199808250103,4,Marsha Spafard,,R,5,129,5,,,,
KS98040312199808250103,4,Marsha Spafard,,R,15,145,10,C,1,1,28
KS98040312199808250103,4,Marsha Spafard,,R,15,145,10,C,1,2,72
KS98040312199808250103,4,Marsha Spafard,,R,15,145,10,C,1,3,100
KS98040312199808250103,4,Marsha Spafard,,R,15,145,10,C,1,4,120
KS98040312199808250103,4,Marsha Spafard,,R,15,145,10,C,1,5,129
KS98040312199808250103,4,Marsha Spafard,,R,15,145,10,C,1,6,133
KS98040312199808250103,4,Marsha Spafard,,R,15,145,10,C,1,7,137
KS98040312199808250103,4,Marsha Spafard,,R,15,145,10,C,1,8,140
KS98040312199808250103,4,Marsha Spafard,,R,15,145,10,C,1,9,143
KS98040312199808250104,4,Marsha Spafard,,R,5,122,5,,,,
KS98040312199808250104,4,Marsha Spafard,,R,15,132,5,,,,
KS98040312199808260114,4,Marsha Spafard,,R,8,135,5,,,,
KS98040312199808260114,4,Marsha Spafard,,R,18,138,6,,,,
KS98040312199808260115,4,Marsha Spafard,,R,8,113,3,,,1,32
KS98040312199808260115,4,Marsha Spafard,,R,8,113,3,,,2,69
KS98040312199808260115,4,Marsha Spafard,,R,8,113,3,,,3,94
KS98040312199808260115,4,Marsha Spafard,,R,18,129,5,,,,
KS98040312199808260118,4,Marsha Spafard,,R,8,113,3,,,,
KS98040312199808260118,4,Marsha Spafard,,R,18,130,5,,,,
KS98040312199808260120,4,Marsha Spafard,,R,8,124,4,,,,
KS98040312199808260120,4,Marsha Spafard,,R,18,158,12,D,,1,28
KS98040312199808260120,4,Marsha Spafard,,R,18,158,12,D,,2,71
KS98040312199808260120,4,Marsha Spafard,,R,18,158,12,D,,3,102
KS98040312199808260120,4,Marsha Spafard,,R,18,158,12,D,,4,121
KS98040312199808260120,4,Marsha Spafard,,R,18,158,12,D,,5,129
KS98040312199808260120,4,Marsha Spafard,,R,18,158,12,D,,6,136
KS98040312199808260120,4,Marsha Spafard,,R,18,158,12,D,,7,141
KS98040312199808260120,4,Marsha Spafard,,R,18,158,12,D,,8,146
KS98040312199808260120,4,Marsha Spafard,,R,18,158,12,D,,9,151
KS98040312199808260120,4,Marsha Spafard,,R,18,158,12,D,,10,153
KS98040312199808260120,4,Marsha Spafard,,R,18,158,12,D,,11,156
KS98040312199808260120,4,Marsha Spafard,,R,18,158,12,D,,12,158
KS98040312199808260123,4,Marsha Spafard,,R,8,164,11,,,,
KS98040312199808260123,4,Marsha Spafard,,R,18,132,5,,,,
KS98040312199808260124,4,Marsha Spafard,,R,8,133,5,,,,
KS98040312199808260124,4,Marsha Spafard,,R,18,139,5,,,,
KS98040312199808270134,4,Marsha Spafard,,R,7,115,3,,,1,34
KS98040312199808270134,4,Marsha Spafard,,R,7,115,3,,,2,73
KS98040312199808270134,4,Marsha Spafard,,R,7,115,3,,,3,97
KS98040312199808270134,4,Marsha Spafard,,R,17,170,14,C,2,,
KS98040312199808270135,4,Marsha Spafard,,R,7,131,5,,,,
KS98040312199808270135,4,Marsha Spafard,,R,17,164,14,,,,
KS98040312199808270138,4,Marsha Spafard,,R,7,110,3,,,1,28
KS98040312199808270138,4,Marsha Spafard,,R,7,110,3,,,2,63
KS98040312199808270138,4,Marsha Spafard,,R,7,110,3,,,3,87
KS98040312199808270138,4,Marsha Spafard,,R,17,128,5,,,,
KS98040312199808270140,4,Marsha Spafard,,R,7,112,3,,,,
KS98040312199808270140,4,Marsha Spafard,,R,17,138,5,,,,
KS98040312199808270143,4,Marsha Spafard,,R,7,109,3,,,,
KS98040312199808270143,4,Marsha Spafard,,R,17,138,5,,,,
KS98040312199808270144,4,Marsha Spafard,,R,7,120,3,,,,
KS98040312199808270144,4,Marsha Spafard,,R,17,137,6,D,,1,31
KS98040312199808270144,4,Marsha Spafard,,R,17,137,6,D,,2,66
KS98040312199808270144,4,Marsha Spafard,,R,17,137,6,D,,3,95
KS98040312199808270144,4,Marsha Spafard,,R,17,137,6,D,,4,115
KS98040312199808270144,4,Marsha Spafard,,R,17,137,6,D,,5,129
KS98040312199808270144,4,Marsha Spafard,,R,17,137,6,D,,6,135
KS98040312199808280154,4,Marsha Spafard,,R,1,132,5,,,,
KS98040312199808280154,4,Marsha Spafard,,R,11,126,4,,,1,26
KS98040312199808280154,4,Marsha Spafard,,R,11,126,4,,,2,66
KS98040312199808280154,4,Marsha Spafard,,R,11,126,4,,,3,93
KS98040312199808280154,4,Marsha Spafard,,R,11,126,4,,,4,112
KS98040312199808280155,4,Marsha Spafard,,R,1,130,5,,,1,31
KS98040312199808280155,4,Marsha Spafard,,R,1,130,5,,,2,71
KS98040312199808280155,4,Marsha Spafard,,R,1,130,5,,,3,98
KS98040312199808280155,4,Marsha Spafard,,R,1,130,5,,,4,117
KS98040312199808280155,4,Marsha Spafard,,R,1,130,5,,,5,126
KS98040312199808280155,4,Marsha Spafard,,R,11,135,5,,,,
KS98040312199808280158,4,Marsha Spafard,,R,1,135,5,,,,
KS98040312199808280158,4,Marsha Spafard,,R,11,138,5,,,,
KS98040312199808280160,4,Marsha Spafard,,R,1,134,7,D,,,
KS98040312199808280160,4,Marsha Spafard,,R,11,168,11,,,,
KS98040312199808280163,4,Marsha Spafard,,R,1,131,5,D,,,
KS98040312199808280163,4,Marsha Spafard,,R,11,155,10,C,1,1,18
KS98040312199808280163,4,Marsha Spafard,,R,11,155,10,C,1,2,58
KS98040312199808280163,4,Marsha Spafard,,R,11,155,10,C,1,3,87
KS98040312199808280163,4,Marsha Spafard,,R,11,155,10,C,1,4,120
KS98040312199808280163,4,Marsha Spafard,,R,11,155,10,C,1,5,127
KS98040312199808280163,4,Marsha Spafard,,R,11,155,10,C,1,6,137
KS98040312199808280163,4,Marsha Spafard,,R,11,155,10,C,1,7,146
KS98040312199808280163,4,Marsha Spafard,,R,11,155,10,C,1,8,151
KS98040312199808280163,4,Marsha Spafard,,R,11,155,10,C,1,9,153
KS98040312199808280164,4,Marsha Spafard,,R,1,136,5,,,,
KS98040312199808280164,4,Marsha Spafard,,R,11,140,7,C,1,,
KS98040312199809200428,4,Marsha Spafard,,R,3,130,5,D,,,
KS98040312199809200428,4,Marsha Spafard,,R,13,147,5,,,1,35
KS98040312199809200428,4,Marsha Spafard,,R,13,147,5,,,2,68
KS98040312199809200428,4,Marsha Spafard,,R,13,147,5,,,3,103
KS98040312199809200428,4,Marsha Spafard,,R,13,147,5,,,4,128
KS98040312199809200428,4,Marsha Spafard,,R,13,147,5,,,5,143
KS98040312199809280576,4,Marsha Spafard,,R,2,122,3,A,,1,33
KS98040312199809280576,4,Marsha Spafard,,R,2,122,3,A,,2,77
KS98040312199809280576,4,Marsha Spafard,,R,2,122,3,A,,3,101
KS98040312199809280576,4,Marsha Spafard,,R,12,125,3,A,,,
KS98040312199809280578,4,Marsha Spafard,,R,2,121,3,A,,,
KS98040312199809280578,4,Marsha Spafard,,R,12,127,3,,,,
KS98040312199809280581,4,Marsha Spafard,,R,2,124,3,A,,,
KS98040312199809280581,4,Marsha Spafard,,R,12,153,6,,,1,31
KS98040312199809280581,4,Marsha Spafard,,R,12,153,6,,,2,69
KS98040312199809280581,4,Marsha Spafard,,R,12,153,6,,,3,99
KS98040312199809280581,4,Marsha Spafard,,R,12,153,6,,,4,128
KS98040312199809280581,4,Marsha Spafard,,R,12,153,6,,,5,141
KS98040312199809280581,4,Marsha Spafard,,R,12,153,6,,,6,151
KS98040312199809280582,4,Marsha Spafard,,R,2,124,3,A,,,
KS98040312199809280582,4,Marsha Spafard,,R,12,164,13,C,1,,
KS98040312199809280583,4,Marsha Spafard,,R,2,121,3,A,,,
KS98040312199809280583,4,Marsha Spafard,,R,12,124,3,A,,,
KS98040312199809300594,4,Marsha Spafard,,R,8,115,3,A,,,
KS98040312199809300594,4,Marsha Spafard,,R,18,143,6,,,1,28
KS98040312199809300594,4,Marsha Spafard,,R,18,143,6,,,2,67
KS98040312199809300594,4,Marsha Spafard,,R,18,143,6,,,3,96
KS98040312199809300594,4,Marsha Spafard,,R,18,143,6,,,4,123
KS98040312199809300594,4,Marsha Spafard,,R,18,143,6,,,5,134
KS98040312199809300594,4,Marsha Spafard,,R,18,143,6,,,6,140
KS98040312199809300595,4,Marsha Spafard,,R,8,130,5,,,,
KS98040312199809300595,4,Marsha Spafard,,R,18,132,5,,,,
KS98040312199809300596,4,Marsha Spafard,,R,8,116,3,A,,,
KS98040312199809300596,4,Marsha Spafard,,R,18,131,3,A,,1,27
KS98040312199809300596,4,Marsha Spafard,,R,18,131,3,A,,2,70
KS98040312199809300596,4,Marsha Spafard,,R,18,131,3,A,,3,106
KS98040312199809300599,4,Marsha Spafard,,R,8,125,3,A,,1,30
KS98040312199809300599,4,Marsha Spafard,,R,8,125,3,A,,2,75
KS98040312199809300599,4,Marsha Spafard,,R,8,125,3,A,,3,109
KS98040312199809300599,4,Marsha Spafard,,R,18,144,5,,,,
KS98040312199809300600,4,Marsha Spafard,,R,8,112,3,A,,,
KS98040312199809300600,4,Marsha Spafard,,R,18,146,5,,,,
KS98040312199809300602,4,Marsha Spafard,,R,8,118,3,A,,,
KS98040312199809300602,4,Marsha Spafard,,R,18,126,3,A,,1,25
KS98040312199809300602,4,Marsha Spafard,,R,18,126,3,A,,2,71
KS98040312199809300602,4,Marsha Spafard,,R,18,126,3,A,,3,105
KS98040312199810010614,4,Marsha Spafard,,R,7,120,3,A,,,
KS98040312199810010614,4,Marsha Spafard,,R,17,147,5,,,,
KS98040312199810010615,4,Marsha Spafard,,R,7,118,3,A,,,
KS98040312199810010615,4,Marsha Spafard,,R,17,129,4,,,,
KS98040312199810010616,4,Marsha Spafard,,R,7,141,5,,,1,28
KS98040312199810010616,4,Marsha Spafard,,R,7,141,5,,,2,70
KS98040312199810010616,4,Marsha Spafard,,R,7,141,5,,,3,104
KS98040312199810010616,4,Marsha Spafard,,R,7,141,5,,,4,126
KS98040312199810010616,4,Marsha Spafard,,R,7,141,5,,,5,139
KS98040312199810010616,4,Marsha Spafard,,R,17,146,5,,,,
KS98040312199810010618,4,Marsha Spafard,,R,7,132,5,,,,
KS98040312199810010618,4,Marsha Spafard,,R,17,141,6,,,,
KS98040312199810010619,4,Marsha Spafard,,R,7,144,7,,,1,16
KS98040312199810010619,4,Marsha Spafard,,R,7,144,7,,,2,38
KS98040312199810010619,4,Marsha Spafard,,R,7,144,7,,,3,68
KS98040312199810010619,4,Marsha Spafard,,R,7,144,7,,,4,91
KS98040312199810010619,4,Marsha Spafard,,R,7,144,7,,,5,119
KS98040312199810010619,4,Marsha Spafard,,R,7,144,7,,,6,132
KS98040312199810010619,4,Marsha Spafard,,R,7,144,7,,,7,141
KS98040312199810010619,4,Marsha Spafard,,R,17,150,11,,,1,30
KS98040312199810010619,4,Marsha Spafard,,R,17,150,11,,,2,55
KS98040312199810010619,4,Marsha Spafard,,R,17,150,11,,,3,87
KS98040312199810010619,4,Marsha Spafard,,R,17,150,11,,,4,106
KS98040312199810010619,4,Marsha Spafard,,R,17,150,11,,,5,118
KS98040312199810010619,4,Marsha Spafard,,R,17,150,11,,,6,129
KS98040312199810010619,4,Marsha Spafard,,R,17,150,11,,,7,134
KS98040312199810010619,4,Marsha Spafard,,R,17,150,11,,,8,138
KS98040312199810010619,4,Marsha Spafard,,R,17,150,11,,,9,142
KS98040312199810010619,4,Marsha Spafard,,R,17,150,11,,,10,146
KS98040312199810010619,4,Marsha Spafard,,R,17,150,11,,,11,149
KS98040312199810010620,4,Marsha Spafard,,R,4,136,5,A,,,
KS98040312199810010620,4,Marsha Spafard,,R,17,167,15,C,1,,
KS98040312199810020632,4,Marsha Spafard,,R,1,147,12,C,1,,
KS98040312199810020632,4,Marsha Spafard,,R,11,169,14,A,,,
KS98040312199810020634,4,Marsha Spafard,,R,1,143,6,D,,1,17
KS98040312199810020634,4,Marsha Spafard,,R,1,143,6,D,,2,43
KS98040312199810020634,4,Marsha Spafard,,R,1,143,6,D,,3,77
KS98040312199810020634,4,Marsha Spafard,,R,1,143,6,D,,4,101
KS98040312199810020634,4,Marsha Spafard,,R,1,143,6,D,,5,129
KS98040312199810020634,4,Marsha Spafard,,R,1,143,6,D,,6,140
KS98040312199810020634,4,Marsha Spafard,,R,11,150,12,C,1,,
KS98040312199810020635,4,Marsha Spafard,,R,1,142,8,,,2,38
KS98040312199810020635,4,Marsha Spafard,,R,1,142,8,,,3,68
KS98040312199810020635,4,Marsha Spafard,,R,1,142,8,,,4,86
KS98040312199810020635,4,Marsha Spafard,,R,1,142,8,,,5,113
KS98040312199810020635,4,Marsha Spafard,,R,1,142,8,,,6,126
KS98040312199810020635,4,Marsha Spafard,,R,1,142,8,,,7,133
KS98040312199810020635,4,Marsha Spafard,,R,1,142,8,,,8,139
KS98040312199810020635,4,Marsha Spafard,,R,11,151,13,C,1,,
KS98040312199810020638,4,Marsha Spafard,,R,1,128,4,,,,
KS98040312199810020638,4,Marsha Spafard,,R,11,144,7,A,,2,40
KS98040312199810020638,4,Marsha Spafard,,R,11,144,7,A,,3,67
KS98040312199810020638,4,Marsha Spafard,,R,11,144,7,A,,4,94
KS98040312199810020638,4,Marsha Spafard,,R,11,144,7,A,,5,117
KS98040312199810020638,4,Marsha Spafard,,R,11,144,7,A,,6,134
KS98040312199810020638,4,Marsha Spafard,,R,11,144,7,A,,7,141
KS98040312199810020639,4,Marsha Spafard,,R,1,112,3,A,,,
KS98040312199810020639,4,Marsha Spafard,,R,11,128,5,,,,
KS98040312199810020641,4,Marsha Spafard,,R,1,120,4,A,,,
KS98040312199810020641,4,Marsha Spafard,,R,11,150,13,A,,2,58
KS98040312199810020641,4,Marsha Spafard,,R,11,150,13,A,,3,96
KS98040312199810020641,4,Marsha Spafard,,R,11,150,13,A,,4,112
KS98040312199810020641,4,Marsha Spafard,,R,11,150,13,A,,5,122
KS98040312199810020641,4,Marsha Spafard,,R,11,150,13,A,,6,129
KS98040312199810020641,4,Marsha Spafard,,R,11,150,13,A,,7,132
KS98040312199810020641,4,Marsha Spafard,,R,11,150,13,A,,8,136
KS98040312199810020641,4,Marsha Spafard,,R,11,150,13,A,,9,138
KS98040312199810020641,4,Marsha Spafard,,R,11,150,13,A,,10,141
KS98040312199810020641,4,Marsha Spafard,,R,11,150,13,A,,11,144
KS98040312199810020641,4,Marsha Spafard,,R,11,150,13,A,,12,146
KS98040312199810020641,4,Marsha Spafard,,R,11,150,13,A,,13,149
KS99064110199909030003,4,Marsha Spafard,,R,1,143,6,C,1,,
KS99064110199909030003,4,Marsha Spafard,,R,11,132,4,,,,
KS99064110199909030004,4,Marsha Spafard,,R,1,132,5,B,,1,46
KS99064110199909030004,4,Marsha Spafard,,R,1,132,5,B,,2,76
KS99064110199909030004,4,Marsha Spafard,,R,1,132,5,B,,3,103
KS99064110199909030004,4,Marsha Spafard,,R,1,132,5,B,,4,118
KS99064110199909030004,4,Marsha Spafard,,R,1,132,5,B,,5,128
KS99064110199909030004,4,Marsha Spafard,,R,11,111,3,A,,,
KS99064110199909030005,4,Marsha Spafard,,R,1,117,4,,,,
KS99064110199909030005,4,Marsha Spafard,,R,11,106,3,A,,,
KS99064110199909030006,4,Marsha Spafard,,R,1,136,5,,,,
KS99064110199909030006,4,Marsha Spafard,,R,11,122,3,A,,1,35
KS99064110199909030006,4,Marsha Spafard,,R,11,122,3,A,,2,77
KS99064110199909030006,4,Marsha Spafard,,R,11,122,3,A,,3,101
KS99064110199909030007,4,Marsha Spafard,,R,1,113,3,,,,
KS99064110199909030007,4,Marsha Spafard,,R,11,112,3,A,,1,22
KS99064110199909030007,4,Marsha Spafard,,R,11,112,3,A,,2,54
KS99064110199909030007,4,Marsha Spafard,,R,11,112,3,A,,3,93
KS99064110199909030008,4,Marsha Spafard,,R,1,124,4,,,,
KS99064110199909030008,4,Marsha Spafard,,R,11,137,5,,,,
KS99064110199909040018,4,Marsha Spafard,,R,16,108,3,A,,,
KS99064110199909040019,4,Marsha Spafard,,R,6,114,3,A,,,
KS99064110199909040019,4,Marsha Spafard,,R,16,128,4,,,1,35
KS99064110199909040019,4,Marsha Spafard,,R,16,128,4,,,2,78
KS99064110199909040019,4,Marsha Spafard,,R,16,128,4,,,3,104
KS99064110199909040019,4,Marsha Spafard,,R,16,128,4,,,4,119
KS99064110199909040020,4,Marsha Spafard,,R,6,136,5,,,,
KS99064110199909040020,4,Marsha Spafard,,R,16,125,4,A,,,
KS99064110199909040021,4,Marsha Spafard,,R,6,118,4,,,,
KS99064110199909040021,4,Marsha Spafard,,R,16,115,3,A,,,
KS99064110199909040022,4,Marsha Spafard,,R,6,114,4,,,1,35
KS99064110199909040022,4,Marsha Spafard,,R,6,114,4,,,2,60
KS99064110199909040022,4,Marsha Spafard,,R,6,114,4,,,3,92
KS99064110199909040022,4,Marsha Spafard,,R,6,114,4,,,4,107
KS99064110199909040022,4,Marsha Spafard,,R,16,115,4,C,1,,
KS99064110199909040023,4,Marsha Spafard,,R,6,113,3,A,,,
KS99064110199909040023,4,Marsha Spafard,,R,16,161,6,,,,
KS99064110199909050034,4,Marsha Spafard,,R,3,126,4,,,,
KS99064110199909050034,4,Marsha Spafard,,R,13,127,5,,,,
KS99064110199909050035,4,Marsha Spafard,,R,3,116,3,,,,
KS99064110199909050035,4,Marsha Spafard,,R,13,113,3,,,1,32
KS99064110199909050035,4,Marsha Spafard,,R,13,113,3,,,2,74
KS99064110199909050035,4,Marsha Spafard,,R,13,113,3,,,3,95
KS99064110199909050036,4,Marsha Spafard,,R,3,129,4,A,,,
KS99064110199909050036,4,Marsha Spafard,,R,13,124,4,,,,
KS99064110199909050037,4,Marsha Spafard,,R,3,103,3,,,,
KS99064110199909050037,4,Marsha Spafard,,R,13,116,3,A,,,
KS99064110199909050038,4,Marsha Spafard,,R,3,104,3,A,,,
KS99064110199909050038,4,Marsha Spafard,,R,13,112,3,,,1,30
KS99064110199909050038,4,Marsha Spafard,,R,13,112,3,,,2,69
KS99064110199909050038,4,Marsha Spafard,,R,13,112,3,,,3,95
KS99064110199909050039,4,Marsha Spafard,,R,3,144,6,A,,,
KS99064110199909050039,4,Marsha Spafard,,R,13,113,3,,,,
KS99064110199909060047,4,Marsha Spafard,,R,2,115,3,A,,,
KS99064110199909060047,4,Marsha Spafard,,R,12,139,6,,,,
KS99064110199909060048,4,Marsha Spafard,,R,2,157,7,,,,
KS99064110199909060048,4,Marsha Spafard,,R,12,108,3,,,,
KS99064110199909060049,4,Marsha Spafard,,R,2,128,4,A,,1,24
KS99064110199909060049,4,Marsha Spafard,,R,2,128,4,A,,2,64
KS99064110199909060049,4,Marsha Spafard,,R,2,128,4,A,,3,99
KS99064110199909060049,4,Marsha Spafard,,R,2,128,4,A,,4,118
KS99064110199909060049,4,Marsha Spafard,,R,12,126,4,A,,,
KS99064110199909060050,4,Marsha Spafard,,R,2,132,5,,,,
KS99064110199909060050,4,Marsha Spafard,,R,12,112,3,A,,,
KS99064110199909060051,4,Marsha Spafard,,R,2,118,3,A,,,
KS99064110199909060051,4,Marsha Spafard,,R,12,130,4,A,,1,38
KS99064110199909060051,4,Marsha Spafard,,R,12,130,4,A,,2,79
KS99064110199909060051,4,Marsha Spafard,,R,12,130,4,A,,3,108
KS99064110199909060051,4,Marsha Spafard,,R,12,130,4,A,,4,120
KS99064110199909060052,4,Marsha Spafard,,R,2,108,3,A,,,
KS99064110199909060052,4,Marsha Spafard,,R,12,107,3,A,,,
MS00040924200007120006,1,Charlette Fullinck,,R,8,109,6,,,1,22
MS00040924200007120006,1,Charlette Fullinck,,R,8,109,6,,,2,37
MS00040924200007120006,1,Charlette Fullinck,,R,8,109,6,,,3,57
MS00040924200007120006,1,Charlette Fullinck,,R,8,109,6,,,4,74
MS00040924200007120006,1,Charlette Fullinck,,R,8,109,6,,,5,92
MS00040924200007120006,1,Charlette Fullinck,,R,8,109,6,,,6,103
MS00040924200007120006,1,Charlette Fullinck,,R,18,119,6,,,1,33
MS00040924200007120006,1,Charlette Fullinck,,R,18,119,6,,,2,54
MS00040924200007120006,1,Charlette Fullinck,,R,18,119,6,,,3,80
MS00040924200007120006,1,Charlette Fullinck,,R,18,119,6,,,4,95
MS00040924200007120006,1,Charlette Fullinck,,R,18,119,6,,,5,109
MS00040924200007120006,1,Charlette Fullinck,,R,18,119,6,,,6,115
MS00040924200007120012,1,Charlette Fullinck,,R,8,121,6,,,1,35
MS00040924200007120012,1,Charlette Fullinck,,R,8,121,6,,,2,58
MS00040924200007120012,1,Charlette Fullinck,,R,8,121,6,,,3,84
MS00040924200007120012,1,Charlette Fullinck,,R,8,121,6,,,4,99
MS00040924200007120012,1,Charlette Fullinck,,R,8,121,6,,,5,112
MS00040924200007120012,1,Charlette Fullinck,,R,8,121,6,,,6,118
MS00040924200007120012,1,Charlette Fullinck,,R,18,101,4,,,1,32
MS00040924200007120012,1,Charlette Fullinck,,R,18,101,4,,,2,44
MS00040924200007120012,1,Charlette Fullinck,,R,18,101,4,,,3,71
MS00040924200007120012,1,Charlette Fullinck,,R,18,101,4,,,4,87
MS00040924200007130019,1,Charlette Fullinck,,R,7,121,6,,,1,27
MS00040924200007130019,1,Charlette Fullinck,,R,7,121,6,,,2,56
MS00040924200007130019,1,Charlette Fullinck,,R,7,121,6,,,3,81
MS00040924200007130019,1,Charlette Fullinck,,R,7,121,6,,,4,92
MS00040924200007130019,1,Charlette Fullinck,,R,7,121,6,,,5,106
MS00040924200007130019,1,Charlette Fullinck,,R,7,121,6,,,6,117
MS00040924200007130019,1,Charlette Fullinck,,R,17,120,6,,,1,28
MS00040924200007130019,1,Charlette Fullinck,,R,17,120,6,,,2,54
MS00040924200007130019,1,Charlette Fullinck,,R,17,120,6,,,3,80
MS00040924200007130019,1,Charlette Fullinck,,R,17,120,6,,,4,97
MS00040924200007130019,1,Charlette Fullinck,,R,17,120,6,,,5,112
MS00040924200007130019,1,Charlette Fullinck,,R,17,120,6,,,6,118
MS00040924200007130021,1,Charlette Fullinck,,R,7,114,6,C,1,1,26
MS00040924200007130021,1,Charlette Fullinck,,R,7,114,6,C,1,2,51
MS00040924200007130021,1,Charlette Fullinck,,R,7,114,6,C,1,3,72
MS00040924200007130021,1,Charlette Fullinck,,R,7,114,6,C,1,4,101
MS00040924200007130021,1,Charlette Fullinck,,R,7,114,6,C,1,5,112
MS00040924200007130021,1,Charlette Fullinck,,R,17,148,16,,,1,34
MS00040924200007130021,1,Charlette Fullinck,,R,17,148,16,,,2,66
MS00040924200007130021,1,Charlette Fullinck,,R,17,148,16,,,3,83
MS00040924200007130021,1,Charlette Fullinck,,R,17,148,16,,,4,99
MS00040924200007130021,1,Charlette Fullinck,,R,17,148,16,,,5,109
MS00040924200007130021,1,Charlette Fullinck,,R,17,148,16,,,6,115
MS00040924200007130021,1,Charlette Fullinck,,R,17,148,16,,,7,122
MS00040924200007130021,1,Charlette Fullinck,,R,17,148,16,,,8,126
MS00040924200007130021,1,Charlette Fullinck,,R,17,148,16,,,9,130
MS00040924200007130021,1,Charlette Fullinck,,R,17,148,16,,,10,133
MS00040924200007130021,1,Charlette Fullinck,,R,17,148,16,,,11,137
MS00040924200007130021,1,Charlette Fullinck,,R,17,148,16,,,12,140
MS00040924200007130021,1,Charlette Fullinck,,R,17,148,16,,,13,141
MS00040924200007130021,1,Charlette Fullinck,,R,17,148,16,,,14,143
MS00040924200007130021,1,Charlette Fullinck,,R,17,148,16,,,15,145
MS00040924200007130021,1,Charlette Fullinck,,R,17,148,16,,,16,146
MS00040924200007130029,1,Charlette Fullinck,,R,7,124,5,,,1,26
MS00040924200007130029,1,Charlette Fullinck,,R,7,124,5,,,2,58
MS00040924200007130029,1,Charlette Fullinck,,R,7,124,5,,,3,80
MS00040924200007130029,1,Charlette Fullinck,,R,7,124,5,,,4,101
MS00040924200007130029,1,Charlette Fullinck,,R,7,124,5,,,5,114
MS00040924200007130029,1,Charlette Fullinck,,R,17,104,5,,,1,30
MS00040924200007130029,1,Charlette Fullinck,,R,17,104,5,,,2,59
MS00040924200007130029,1,Charlette Fullinck,,R,17,104,5,,,3,79
MS00040924200007130029,1,Charlette Fullinck,,R,17,104,5,,,4,94
MS00040924200007130029,1,Charlette Fullinck,,R,17,104,5,,,5,101
MS00040924200007140036,1,Charlette Fullinck,,R,1,116,5,,,1,30
MS00040924200007140036,1,Charlette Fullinck,,R,1,116,5,,,2,54
MS00040924200007140036,1,Charlette Fullinck,,R,1,116,5,,,3,68
MS00040924200007140036,1,Charlette Fullinck,,R,1,116,5,,,4,89
MS00040924200007140036,1,Charlette Fullinck,,R,1,116,5,,,5,103
MS00040924200007140036,1,Charlette Fullinck,,R,7,122,6,,,1,26
MS00040924200007140036,1,Charlette Fullinck,,R,7,122,6,,,2,59
MS00040924200007140036,1,Charlette Fullinck,,R,7,122,6,,,3,80
MS00040924200007140036,1,Charlette Fullinck,,R,7,122,6,,,4,97
MS00040924200007140036,1,Charlette Fullinck,,R,7,122,6,,,5,108
MS00040924200007140036,1,Charlette Fullinck,,R,7,122,6,,,6,118
MS00040924200007140037,1,Charlette Fullinck,,R,1,124,6,,,1,33
MS00040924200007140037,1,Charlette Fullinck,,R,1,124,6,,,2,62
MS00040924200007140037,1,Charlette Fullinck,,R,1,124,6,,,3,81
MS00040924200007140037,1,Charlette Fullinck,,R,1,124,6,,,4,99
MS00040924200007140037,1,Charlette Fullinck,,R,1,124,6,,,5,112
MS00040924200007140037,1,Charlette Fullinck,,R,1,124,6,,,6,120
MS00040924200007140037,1,Charlette Fullinck,,R,7,119,7,,,1,26
MS00040924200007140037,1,Charlette Fullinck,,R,7,119,7,,,2,45
MS00040924200007140037,1,Charlette Fullinck,,R,7,119,7,,,3,65
MS00040924200007140037,1,Charlette Fullinck,,R,7,119,7,,,4,89
MS00040924200007140037,1,Charlette Fullinck,,R,7,119,7,,,5,99
MS00040924200007140037,1,Charlette Fullinck,,R,7,119,7,,,6,110
MS00040924200007140037,1,Charlette Fullinck,,R,7,119,7,,,7,116
MS00040924200007140043,1,Charlette Fullinck,,R,1,134,10,,,1,37
MS00040924200007140043,1,Charlette Fullinck,,R,1,134,10,,,2,58
MS00040924200007140043,1,Charlette Fullinck,,R,1,134,10,,,3,87
MS00040924200007140043,1,Charlette Fullinck,,R,1,134,10,,,4,98
MS00040924200007140043,1,Charlette Fullinck,,R,1,134,10,,,5,113
MS00040924200007140043,1,Charlette Fullinck,,R,1,134,10,,,6,119
MS00040924200007140043,1,Charlette Fullinck,,R,1,134,10,,,7,123
MS00040924200007140043,1,Charlette Fullinck,,R,1,134,10,,,8,128
MS00040924200007140043,1,Charlette Fullinck,,R,1,134,10,,,9,131
MS00040924200007140043,1,Charlette Fullinck,,R,1,134,10,,,10,133
MS00040924200007140043,1,Charlette Fullinck,,R,7,126,6,,,1,32
MS00040924200007140043,1,Charlette Fullinck,,R,7,126,6,,,2,51
MS00040924200007140043,1,Charlette Fullinck,,R,7,126,6,,,3,80
MS00040924200007140043,1,Charlette Fullinck,,R,7,126,6,,,4,98
MS00040924200007140043,1,Charlette Fullinck,,R,7,126,6,,,5,113
MS00040924200007140043,1,Charlette Fullinck,,R,7,126,6,,,6,121
MS00040924200007140044,1,Charlette Fullinck,,R,1,131,9,,,1,30
MS00040924200007140044,1,Charlette Fullinck,,R,1,131,9,,,2,70
MS00040924200007140044,1,Charlette Fullinck,,R,1,131,9,,,3,83
MS00040924200007140044,1,Charlette Fullinck,,R,1,131,9,,,4,102
MS00040924200007140044,1,Charlette Fullinck,,R,1,131,9,,,5,112
MS00040924200007140044,1,Charlette Fullinck,,R,1,131,9,,,6,119
